portfolio_id,ticker,sector,investment_horizon,shares_held,current_price,cost_basis_per_share,total_position_cost,position_dollars,total_portfolio_value,weight,stock_beta,target_beta,actual_beta,stock_sharpe,portfolio_sharpe,weekly_return,weekly_dollar_change,monthly_return,monthly_dollar_change,ytd_return,ytd_dollar_change,one_year_return,one_year_dollar_change,portfolio_inception
861,ROKU,Communication Services,Long Term,1.6659,$780.29,$664.27,"$1,106.61","$1,299.87","$23,520.15",5.53%,1.90,1.45,0.95,0.18,0.25,-0.10%,$-1.16,-0.45%,$-4.96,-5.46%,$-60.38,-90.99%,"$-1,006.89",2008-08-11
861,DHR,Healthcare,Long Term,1.384,$528.61,$746.60,"$1,033.29",$731.60,"$23,520.15",3.11%,0.83,1.45,0.95,-0.89,0.25,-0.09%,$-0.89,-0.37%,$-3.80,-4.48%,$-46.28,-74.69%,$-771.76,2008-08-11
861,PEG,Utilities,Long Term,14.3905,$164.36,$172.92,"$2,488.41","$2,365.22","$23,520.15",10.06%,0.51,1.45,0.95,0.89,0.25,-0.06%,$-1.50,-0.26%,$-6.43,-3.15%,$-78.27,-52.46%,"$-1,305.36",2008-08-11
861,EIX,Utilities,Long Term,3.9723,$572.96,$349.64,"$1,388.87","$2,275.96","$23,520.15",9.68%,0.47,1.45,0.95,-0.68,0.25,-0.10%,$-1.34,-0.41%,$-5.74,-5.03%,$-69.88,-83.91%,"$-1,165.43",2008-08-11
861,NEE,Utilities,Long Term,2.2288,$830.96,$980.04,"$2,184.31","$1,852.01","$23,520.15",7.87%,0.28,1.45,0.95,0.10,0.25,-0.11%,$-2.34,-0.46%,$-10.04,-5.59%,$-122.18,-93.28%,"$-2,037.50",2008-08-11
861,ETR,Utilities,Long Term,2.2863,$800.30,$415.46,$949.87,"$1,829.70","$23,520.15",7.78%,0.27,1.45,0.95,1.67,0.25,-0.09%,$-0.88,-0.40%,$-3.76,-4.82%,$-45.74,-80.30%,$-762.78,2008-08-11
861,ORCL,Technology,Long Term,2.2362,$720.82,$694.80,"$1,553.71","$1,611.92","$23,520.15",6.85%,1.39,1.45,0.95,0.27,0.25,-0.09%,$-1.45,-0.40%,$-6.20,-4.86%,$-75.45,-80.99%,"$-1,258.29",2008-08-11
861,TXN,Technology,Long Term,2.0409,$789.81,$729.49,"$1,488.82","$1,611.92","$23,520.15",6.85%,1.39,1.45,0.95,-0.31,0.25,-0.09%,$-1.36,-0.39%,$-5.84,-4.77%,$-71.08,-79.62%,"$-1,185.40",2008-08-11
861,NOW,Technology,Long Term,4.8264,$321.93,$246.82,"$1,191.25","$1,553.75","$23,520.15",6.61%,1.32,1.45,0.95,0.13,0.25,0.25%,$2.97,1.07%,$12.71,12.99%,$154.69,216.55%,"$2,579.69",2008-08-11
861,AAPL,Technology,Long Term,3.9909,$368.51,$386.27,"$1,541.56","$1,470.67","$23,520.15",6.25%,1.22,1.45,0.95,0.41,0.25,-0.06%,$-0.86,-0.24%,$-3.70,-2.92%,$-45.04,-48.73%,$-751.17,2008-08-11
862,VOO,S&P 500 Index ETF,Medium Term,2571.2012,$11.93,$10.77,"$27,691.84","$30,674.43","$354,503.85",8.65%,0.95,0.78,0.79,0.03,0.21,6.28%,"$1,739.67",26.92%,"$7,455.73",327.57%,"$90,711.42",4457.71%,"$1,234,420.84",2011-09-05
862,IVV,S&P 500 Index ETF,Medium Term,84.313,$360.94,$495.70,"$41,793.95","$30,431.94","$354,503.85",8.58%,0.97,0.78,0.79,0.03,0.21,0.01%,$4.89,0.05%,$20.97,0.61%,$255.08,8.31%,"$3,471.17",2011-09-05
862,SPY,S&P 500 Index ETF,Medium Term,100.2007,$300.08,$382.55,"$38,331.78","$30,068.22","$354,503.85",8.48%,1.00,0.78,0.79,0.04,0.21,0.06%,$21.49,0.24%,$92.08,2.92%,"$1,120.32",39.77%,"$15,245.54",2011-09-05
862,DIA,Dow Jones Industrial ETF,Medium Term,30.3548,$990.56,$1126.09,"$34,182.24","$30,068.22","$354,503.85",8.48%,0.76,0.78,0.79,0.10,0.21,-0.09%,$-30.96,-0.39%,$-132.67,-4.72%,"$-1,614.21",-64.26%,"$-21,966.55",2011-09-05
862,EQIX,Real Estate,Medium Term,333.0942,$89.45,$124.39,"$41,433.59","$29,795.28","$354,503.85",8.40%,0.78,0.78,0.79,-0.02,0.21,0.74%,$304.70,3.15%,"$1,305.85",38.35%,"$15,887.81",521.81%,"$216,204.78",2011-09-05
862,SCHW,Financial Services,Medium Term,18.0602,$612.51,$856.22,"$15,463.50","$11,062.07","$354,503.85",3.12%,0.81,0.78,0.79,0.31,0.21,-0.13%,$-19.83,-0.55%,$-84.98,-6.69%,"$-1,033.95",-90.99%,"$-14,070.16",2011-09-05
862,MA,Financial Services,Medium Term,26.5635,$412.21,$304.10,"$8,077.96","$10,949.76","$354,503.85",3.09%,0.73,0.78,0.79,0.33,0.21,0.10%,$7.78,0.41%,$33.36,5.02%,$405.83,68.37%,"$5,522.68",2011-09-05
862,BK,Financial Services,Medium Term,19.8878,$544.93,$401.67,"$7,988.33","$10,837.46","$354,503.85",3.06%,0.85,0.78,0.79,1.38,0.21,-0.11%,$-9.06,-0.49%,$-38.85,-5.92%,$-472.63,-80.51%,"$-6,431.62",2011-09-05
862,CHTR,Communication Services,Medium Term,155.905,$567.13,$488.28,"$76,125.29","$88,418.43","$354,503.85",24.94%,0.77,0.78,0.79,0.68,0.21,-0.04%,$-33.57,-0.19%,$-143.88,-2.30%,"$-1,750.58",-31.29%,"$-23,822.28",2011-09-05
862,CMCSA,Communication Services,Medium Term,3295.8316,$24.94,$15.60,"$51,414.97","$82,198.04","$354,503.85",23.19%,0.63,0.78,0.79,-0.62,0.21,0.16%,$84.54,0.70%,$362.30,8.57%,"$4,407.93",116.67%,"$59,984.14",2011-09-05
863,SPY,S&P 500 Index ETF,Medium Term,23.3742,$300.08,$382.55,"$8,941.80","$7,014.14","$66,235.11",10.59%,1.00,1.25,1.00,0.04,-0.12,0.04%,$3.85,0.18%,$16.48,2.24%,$200.51,39.77%,"$3,556.38",2007-07-21
863,IVV,S&P 500 Index ETF,Medium Term,19.195,$360.94,$495.70,"$9,514.96","$6,928.25","$66,235.11",10.46%,0.97,1.25,1.00,0.03,-0.12,0.01%,$0.85,0.04%,$3.66,0.47%,$44.55,8.31%,$790.26,2007-07-21
863,VOO,S&P 500 Index ETF,Medium Term,575.9422,$11.93,$10.77,"$6,202.90","$6,870.99","$66,235.11",10.37%,0.95,1.25,1.00,0.03,-0.12,4.82%,$298.97,20.66%,"$1,281.31",251.32%,"$15,589.29",4457.71%,"$276,506.97",2007-07-21
863,EMR,Industrials,Medium Term,19.3759,$431.07,$333.24,"$6,456.82","$8,352.37","$66,235.11",12.61%,1.21,1.25,1.00,-0.37,-0.12,-0.08%,$-4.88,-0.32%,$-20.90,-3.94%,$-254.22,-69.84%,"$-4,509.16",2007-07-21
863,AAPL,Technology,Medium Term,25.0666,$368.51,$386.27,"$9,682.48","$9,237.28","$66,235.11",13.95%,1.22,1.25,1.00,0.41,-0.12,-0.05%,$-5.10,-0.23%,$-21.86,-2.75%,$-266.00,-48.73%,"$-4,718.06",2007-07-21
863,BXP,Real Estate,Medium Term,68.3234,$103.48,$98.18,"$6,707.99","$7,070.11","$66,235.11",10.67%,0.94,1.25,1.00,-0.07,-0.12,-0.04%,$-2.81,-0.18%,$-12.04,-2.18%,$-146.43,-38.72%,"$-2,597.31",2007-07-21
863,SPG,Real Estate,Medium Term,11.1587,$614.85,$550.93,"$6,147.66","$6,860.93","$66,235.11",10.36%,0.89,1.25,1.00,-0.00,-0.12,-0.08%,$-4.86,-0.34%,$-20.84,-4.12%,$-253.58,-73.16%,"$-4,497.83",2007-07-21
863,PLD,Real Estate,Medium Term,7.7515,$874.32,$579.41,"$4,491.30","$6,777.26","$66,235.11",10.23%,0.87,1.25,1.00,-0.75,-0.12,-0.09%,$-4.05,-0.39%,$-17.37,-4.71%,$-211.38,-83.48%,"$-3,749.25",2007-07-21
863,DLR,Real Estate,Medium Term,349.9249,$18.77,$21.69,"$7,589.87","$6,568.09","$66,235.11",9.92%,0.82,1.25,1.00,0.04,-0.12,0.61%,$46.55,2.63%,$199.50,31.98%,"$2,427.30",567.24%,"$43,053.01",2007-07-21
863,CE,Basic Materials,Medium Term,0.2925,$971.01,$1286.66,$376.35,$284.02,"$66,235.11",0.43%,1.41,1.25,1.00,-2.27,-0.12,-0.10%,$-0.39,-0.45%,$-1.69,-5.47%,$-20.59,-97.06%,$-365.27,2007-07-21
863,EMN,Basic Materials,Medium Term,1.0377,$261.80,$188.03,$195.12,$271.67,"$66,235.11",0.41%,1.01,1.25,1.00,-0.84,-0.12,-0.06%,$-0.12,-0.27%,$-0.53,-3.31%,$-6.46,-58.70%,$-114.54,2007-07-21
864,SPY,S&P 500 Index ETF,Short Term,4.4319,$300.08,$382.55,"$1,695.42","$1,329.91","$7,566.48",17.58%,1.00,1.03,0.94,0.04,-0.52,0.04%,$0.73,0.18%,$3.12,2.24%,$38.02,39.77%,$674.31,2007-07-21
864,IVV,S&P 500 Index ETF,Short Term,3.6447,$360.94,$495.70,"$1,806.68","$1,315.51","$7,566.48",17.39%,0.97,1.03,0.94,0.03,-0.52,0.01%,$0.16,0.04%,$0.70,0.47%,$8.46,8.31%,$150.05,2007-07-21
864,EMN,Basic Materials,Short Term,0.0409,$261.80,$188.03,$7.69,$10.71,"$7,566.48",0.14%,1.01,1.03,0.94,-0.84,-0.52,-0.06%,$-0.00,-0.27%,$-0.02,-3.31%,$-0.25,-58.70%,$-4.51,2007-07-21
864,FMC,Basic Materials,Short Term,0.0325,$294.12,$393.03,$12.77,$9.57,"$7,566.48",0.13%,0.80,1.03,0.94,-0.75,-0.52,-0.10%,$-0.01,-0.42%,$-0.05,-5.11%,$-0.65,-90.56%,$-11.57,2007-07-21
864,PEG,Utilities,Short Term,0.1831,$164.36,$172.92,$31.66,$30.10,"$7,566.48",0.40%,0.51,1.03,0.94,0.89,-0.52,-0.06%,$-0.02,-0.24%,$-0.08,-2.96%,$-0.94,-52.46%,$-16.61,2007-07-21
864,EIX,Utilities,Short Term,0.0511,$572.96,$349.64,$17.87,$29.29,"$7,566.48",0.39%,0.47,1.03,0.94,-0.68,-0.52,-0.09%,$-0.02,-0.39%,$-0.07,-4.73%,$-0.85,-83.91%,$-14.99,2007-07-21
864,DHR,Healthcare,Short Term,3.0435,$528.61,$746.60,"$2,272.28","$1,608.83","$7,566.48",21.26%,0.83,1.03,0.94,-0.89,-0.52,-0.08%,$-1.84,-0.35%,$-7.86,-4.21%,$-95.68,-74.69%,"$-1,697.15",2007-07-21
864,BXP,Real Estate,Short Term,7.2019,$103.48,$98.18,$707.08,$745.25,"$7,566.48",9.85%,0.94,1.03,0.94,-0.07,-0.52,-0.04%,$-0.30,-0.18%,$-1.27,-2.18%,$-15.44,-38.72%,$-273.78,2007-07-21
864,SPG,Real Estate,Short Term,1.1804,$614.85,$550.93,$650.32,$725.74,"$7,566.48",9.59%,0.89,1.03,0.94,-0.00,-0.52,-0.08%,$-0.51,-0.34%,$-2.20,-4.12%,$-26.82,-73.16%,$-475.79,2007-07-21
864,PLD,Real Estate,Short Term,0.8211,$874.32,$579.41,$475.75,$717.93,"$7,566.48",9.49%,0.87,1.03,0.94,-0.75,-0.52,-0.09%,$-0.43,-0.39%,$-1.84,-4.71%,$-22.39,-83.48%,$-397.15,2007-07-21
864,CAT,Industrials,Short Term,0.7836,$672.88,$923.59,$723.73,$527.28,"$7,566.48",6.97%,1.10,1.03,0.94,-0.76,-0.52,-0.07%,$-0.53,-0.32%,$-2.29,-3.85%,$-27.86,-68.28%,$-494.15,2007-07-21
864,ROK,Industrials,Short Term,0.616,$838.26,$664.98,$409.63,$516.35,"$7,566.48",6.82%,1.14,1.03,0.94,-0.62,-0.52,-0.07%,$-0.29,-0.30%,$-1.24,-3.69%,$-15.11,-65.41%,$-267.92,2007-07-21
865,SPY,S&P 500 Index ETF,Medium Term,8.1634,$300.08,$382.55,"$3,122.91","$2,449.68","$18,497.90",13.24%,1.00,1.15,0.93,0.04,-0.08,0.04%,$1.32,0.18%,$5.66,2.21%,$68.87,39.77%,"$1,242.06",2007-04-03
865,IVV,S&P 500 Index ETF,Medium Term,6.7071,$360.94,$495.70,"$3,324.71","$2,420.86","$18,497.90",13.09%,0.97,1.15,0.93,0.03,-0.08,0.01%,$0.29,0.04%,$1.26,0.46%,$15.31,8.31%,$276.13,2007-04-03
865,PEG,Utilities,Medium Term,7.6862,$164.36,$172.92,"$1,329.10","$1,263.31","$18,497.90",6.83%,0.51,1.15,0.93,0.89,-0.08,-0.06%,$-0.74,-0.24%,$-3.18,-2.91%,$-38.66,-52.46%,$-697.22,2007-04-03
865,EIX,Utilities,Medium Term,2.14,$572.96,$349.64,$748.23,"$1,226.15","$18,497.90",6.63%,0.47,1.15,0.93,-0.68,-0.08,-0.09%,$-0.67,-0.38%,$-2.86,-4.65%,$-34.81,-83.91%,$-627.85,2007-04-03
865,NEE,Utilities,Medium Term,1.2632,$830.96,$980.04,"$1,237.99","$1,049.66","$18,497.90",5.67%,0.28,1.15,0.93,0.10,-0.08,-0.10%,$-1.23,-0.43%,$-5.26,-5.17%,$-64.03,-93.28%,"$-1,154.78",2007-04-03
865,ETR,Utilities,Medium Term,1.3,$800.30,$415.46,$540.10,"$1,040.37","$18,497.90",5.62%,0.27,1.15,0.93,1.67,-0.08,-0.09%,$-0.46,-0.37%,$-1.98,-4.45%,$-24.05,-80.30%,$-433.72,2007-04-03
865,SEE,Consumer Cyclical,Medium Term,1.2856,$169.02,$138.06,$177.49,$217.29,"$18,497.90",1.17%,1.11,1.15,0.93,-0.74,-0.08,-0.09%,$-0.15,-0.37%,$-0.66,-4.51%,$-8.00,-81.25%,$-144.22,2007-04-03
865,SIRI,Consumer Cyclical,Medium Term,1.1759,$182.90,$186.41,$219.20,$215.07,"$18,497.90",1.16%,1.09,1.15,0.93,-0.72,-0.08,-0.09%,$-0.21,-0.41%,$-0.89,-4.95%,$-10.85,-89.27%,$-195.68,2007-04-03
865,NFLX,Consumer Cyclical,Medium Term,0.4319,$480.01,$419.33,$181.11,$207.31,"$18,497.90",1.12%,1.02,1.15,0.93,1.18,-0.08,0.13%,$0.23,0.54%,$0.98,6.59%,$11.93,118.82%,$215.19,2007-04-03
865,AMZN,Consumer Cyclical,Medium Term,0.4163,$489.95,$532.09,$221.51,$203.98,"$18,497.90",1.10%,1.31,1.15,0.93,-0.04,-0.08,-0.07%,$-0.15,-0.30%,$-0.66,-3.62%,$-8.03,-65.34%,$-144.74,2007-04-03
865,EL,Consumer Defensive,Medium Term,6.7932,$81.15,$87.62,$595.22,$551.27,"$18,497.90",2.98%,1.18,1.15,0.93,-1.73,-0.08,-0.04%,$-0.24,-0.17%,$-1.01,-2.06%,$-12.26,-37.16%,$-221.19,2007-04-03
865,ROK,Industrials,Medium Term,3.0741,$838.26,$664.98,"$2,044.22","$2,576.88","$18,497.90",13.93%,1.14,1.15,0.93,-0.62,-0.08,-0.07%,$-1.42,-0.30%,$-6.09,-3.63%,$-74.13,-65.41%,"$-1,337.05",2007-04-03
865,BA,Industrials,Medium Term,3.6786,$689.94,$696.87,"$2,563.51","$2,538.03","$18,497.90",13.72%,1.19,1.15,0.93,-0.17,-0.08,-0.08%,$-2.11,-0.35%,$-9.06,-4.30%,$-110.17,-77.51%,"$-1,987.07",2007-04-03
865,GE,Industrials,Medium Term,3.1041,$817.63,$421.82,"$1,309.37","$2,538.03","$18,497.90",13.72%,1.19,1.15,0.93,0.47,-0.08,-0.06%,$-0.79,-0.26%,$-3.39,-3.15%,$-41.24,-56.80%,$-743.73,2007-04-03
866,VEA,Developed Markets ETF,Long Term,2834.2964,$19.13,$10.38,"$29,420.00","$54,220.09","$639,118.50",8.48%,0.71,0.61,0.67,-0.16,0.40,0.41%,$119.34,1.74%,$511.46,21.15%,"$6,222.75",375.63%,"$110,509.22",2007-07-13
866,VWO,Emerging Markets ETF,Long Term,191.3219,$281.13,$218.67,"$41,836.36","$53,786.33","$639,118.50",8.42%,0.63,0.61,0.67,-0.05,0.40,-0.09%,$-36.28,-0.37%,$-155.49,-4.52%,"$-1,891.74",-80.30%,"$-33,595.17",2007-07-13
866,VOO,S&P 500 Index ETF,Long Term,4108.5465,$11.93,$10.77,"$44,249.05","$49,014.96","$639,118.50",7.67%,0.95,0.61,0.67,0.03,0.40,4.81%,"$2,130.12",20.63%,"$9,129.09",251.01%,"$111,070.63",4457.71%,"$1,972,492.63",2007-07-13
866,DIA,Dow Jones Industrial ETF,Long Term,49.2631,$990.56,$1126.09,"$55,474.68","$48,798.08","$639,118.50",7.64%,0.76,0.61,0.67,0.10,0.40,-0.07%,$-38.50,-0.30%,$-164.99,-3.62%,"$-2,007.43",-64.26%,"$-35,649.73",2007-07-13
866,V,Financial Services,Long Term,159.8366,$942.56,$958.59,"$153,217.77","$150,655.61","$639,118.50",23.57%,0.70,0.61,0.67,0.82,0.40,-0.07%,$-107.71,-0.30%,$-461.61,-3.67%,"$-5,616.23",-65.10%,"$-99,738.04",2007-07-13
866,AVB,Real Estate,Long Term,315.3776,$560.39,$427.82,"$134,924.84","$176,734.45","$639,118.50",27.65%,0.63,0.61,0.67,0.08,0.40,-0.06%,$-80.04,-0.25%,$-343.01,-3.09%,"$-4,173.33",-54.93%,"$-74,113.74",2007-07-13
866,HD,Consumer Cyclical,Long Term,34.9795,$382.98,$275.64,"$9,641.75","$13,396.43","$639,118.50",2.10%,0.60,0.61,0.67,-0.01,0.40,0.03%,$2.90,0.13%,$12.43,1.57%,$151.21,27.85%,"$2,685.38",2007-07-13
866,ROST,Consumer Cyclical,Long Term,321.4886,$41.67,$60.17,"$19,343.97","$13,396.43","$639,118.50",2.10%,0.62,0.61,0.67,0.01,0.40,0.15%,$28.42,0.63%,$121.82,7.66%,"$1,482.09",136.06%,"$26,320.27",2007-07-13
866,CMCSA,Communication Services,Long Term,890.9322,$24.94,$15.60,"$13,898.54","$22,219.85","$639,118.50",3.48%,0.63,0.61,0.67,-0.62,0.40,0.13%,$17.51,0.54%,$75.05,6.57%,$913.06,116.67%,"$16,214.97",2007-07-13
866,CHTR,Communication Services,Long Term,36.4092,$567.13,$488.28,"$17,777.88","$20,648.75","$639,118.50",3.23%,0.77,0.61,0.67,0.68,0.40,-0.03%,$-6.01,-0.14%,$-25.75,-1.76%,$-313.27,-31.29%,"$-5,563.33",2007-07-13
866,TMUS,Communication Services,Long Term,21.1574,$912.31,$686.55,"$14,525.61","$19,302.09","$639,118.50",3.02%,0.33,0.61,0.67,2.03,0.40,-0.07%,$-9.77,-0.29%,$-41.86,-3.51%,$-509.27,-62.26%,"$-9,044.05",2007-07-13
866,SBAC,Communication Services,Long Term,25.6225,$661.35,$944.91,"$24,210.96","$16,945.44","$639,118.50",2.65%,0.12,0.61,0.67,0.22,0.40,-0.08%,$-20.09,-0.36%,$-86.12,-4.33%,"$-1,047.79",-76.86%,"$-18,607.57",2007-07-13
867,VOO,S&P 500 Index ETF,Short Term,2030.9941,$11.93,$10.77,"$21,873.81","$24,229.76","$215,765.35",11.23%,0.95,0.95,0.91,0.03,-0.86,5.10%,"$1,115.28",21.85%,"$4,779.76",265.86%,"$58,153.69",4457.71%,"$975,070.11",2008-07-09
867,IVV,S&P 500 Index ETF,Short Term,66.6501,$360.94,$495.70,"$33,038.45","$24,056.69","$215,765.35",11.15%,0.97,0.95,0.91,0.03,-0.86,0.01%,$3.14,0.04%,$13.45,0.50%,$163.65,8.31%,"$2,743.98",2008-07-09
867,SPY,S&P 500 Index ETF,Short Term,79.3025,$300.08,$382.55,"$30,337.17","$23,797.09","$215,765.35",11.03%,1.00,0.95,0.91,0.04,-0.86,0.05%,$13.80,0.19%,$59.15,2.37%,$719.62,39.77%,"$12,065.88",2008-07-09
867,VTI,Total US Market ETF,Short Term,655.0054,$35.01,$29.98,"$19,637.06","$22,931.74","$215,765.35",10.63%,1.00,0.95,0.91,-0.02,-0.86,0.88%,$173.62,3.79%,$744.11,46.10%,"$9,053.28",773.02%,"$151,797.50",2008-07-09
867,DHR,Healthcare,Short Term,0.695,$528.61,$746.60,$518.89,$367.41,"$215,765.35",0.17%,0.83,0.95,0.91,-0.89,-0.86,-0.09%,$-0.44,-0.37%,$-1.90,-4.45%,$-23.11,-74.69%,$-387.55,2008-07-09
867,TMO,Healthcare,Short Term,1.025,$333.67,$272.06,$278.86,$342.00,"$215,765.35",0.16%,0.70,0.95,0.91,-1.12,-0.86,0.07%,$0.20,0.30%,$0.84,3.65%,$10.19,61.28%,$170.89,2008-07-09
867,LLY,Healthcare,Short Term,6.878,$49.44,$67.54,$464.54,$340.05,"$215,765.35",0.16%,0.69,0.95,0.91,-0.08,-0.86,1.12%,$5.23,4.82%,$22.40,58.66%,$272.48,983.51%,"$4,568.78",2008-07-09
867,SYK,Healthcare,Short Term,0.3536,$956.03,$512.61,$181.26,$338.10,"$215,765.35",0.16%,0.68,0.95,0.91,-0.03,-0.86,-0.04%,$-0.07,-0.16%,$-0.28,-1.89%,$-3.43,-31.72%,$-57.49,2008-07-09
867,CHTR,Communication Services,Short Term,51.5102,$567.13,$488.28,"$25,151.40","$29,212.99","$215,765.35",13.54%,0.77,0.95,0.91,0.68,-0.86,-0.04%,$-9.00,-0.15%,$-38.58,-1.87%,$-469.42,-31.29%,"$-7,870.76",2008-07-09
867,CMCSA,Communication Services,Short Term,1081.2285,$24.94,$15.60,"$16,867.16","$26,965.84","$215,765.35",12.50%,0.63,0.95,0.91,-0.62,-0.86,0.13%,$22.51,0.57%,$96.46,6.96%,"$1,173.63",116.67%,"$19,678.36",2008-07-09
867,TGT,Consumer Defensive,Short Term,60.0366,$426.36,$418.42,"$25,120.51","$25,597.22","$215,765.35",11.86%,0.79,0.95,0.91,-1.44,-0.86,-0.09%,$-22.37,-0.38%,$-95.86,-4.64%,"$-1,166.35",-77.85%,"$-19,556.32",2008-07-09
867,EL,Consumer Defensive,Short Term,303.4308,$81.15,$87.62,"$26,586.61","$24,623.41","$215,765.35",11.41%,1.18,0.95,0.91,-1.73,-0.86,-0.04%,$-11.30,-0.18%,$-48.43,-2.22%,$-589.23,-37.16%,"$-9,879.71",2008-07-09
867,MPC,Energy,Short Term,7.4253,$585.84,$702.33,"$5,215.01","$4,350.02","$215,765.35",2.02%,0.95,0.95,0.91,-1.44,-0.86,-0.09%,$-4.92,-0.40%,$-21.09,-4.92%,$-256.54,-82.48%,"$-4,301.48",2008-07-09
867,OXY,Energy,Short Term,6.0131,$719.81,$373.84,"$2,247.94","$4,328.27","$215,765.35",2.01%,0.96,0.95,0.91,-1.88,-0.86,-0.10%,$-2.31,-0.44%,$-9.91,-5.36%,$-120.56,-89.92%,"$-2,021.38",2008-07-09
867,OKE,Energy,Short Term,5.4648,$784.06,$568.63,"$3,107.45","$4,284.77","$215,765.35",1.99%,0.92,0.95,0.91,0.14,-0.86,-0.10%,$-3.04,-0.42%,$-13.02,-5.10%,$-158.47,-85.51%,"$-2,657.04",2008-07-09
868,VEA,Developed Markets ETF,Long Term,136.5834,$19.13,$10.38,"$1,417.74","$2,612.84","$26,604.70",9.82%,0.71,0.77,0.80,-0.16,-0.18,0.43%,$6.12,1.85%,$26.25,22.52%,$319.33,375.63%,"$5,325.39",2008-08-11
868,VOO,S&P 500 Index ETF,Long Term,208.6672,$11.93,$10.77,"$2,247.35","$2,489.40","$26,604.70",9.36%,0.95,0.77,0.80,0.03,-0.18,5.13%,$115.21,21.97%,$493.74,267.30%,"$6,007.18",4457.71%,"$100,180.08",2008-08-11
868,IVV,S&P 500 Index ETF,Long Term,6.84,$360.94,$495.70,"$3,390.59","$2,468.83","$26,604.70",9.28%,0.97,0.77,0.80,0.03,-0.18,0.01%,$0.32,0.04%,$1.39,0.50%,$16.89,8.31%,$281.60,2008-08-11
868,SCHW,Financial Services,Long Term,5.923,$612.51,$856.22,"$5,071.39","$3,627.90","$26,604.70",13.64%,0.81,0.77,0.80,0.31,-0.18,-0.10%,$-5.31,-0.45%,$-22.74,-5.46%,$-276.70,-90.99%,"$-4,614.43",2008-08-11
868,EOG,Energy,Long Term,28.8787,$44.83,$57.81,"$1,669.48","$1,294.63","$26,604.70",4.87%,0.77,0.77,0.80,-0.82,-0.18,0.10%,$1.69,0.44%,$7.26,5.29%,$88.36,88.26%,"$1,473.54",2008-08-11
868,HES,Energy,Long Term,1.2785,$982.27,$1012.90,"$1,294.99","$1,255.79","$26,604.70",4.72%,0.83,0.77,0.80,-0.71,-0.18,-0.10%,$-1.30,-0.43%,$-5.57,-5.23%,$-67.75,-87.25%,"$-1,129.85",2008-08-11
868,BP,Energy,Long Term,2.5816,$483.93,$373.61,$964.51,"$1,249.32","$26,604.70",4.70%,0.70,0.77,0.80,-1.45,-0.18,-0.11%,$-1.03,-0.46%,$-4.42,-5.57%,$-53.72,-92.88%,$-895.85,2008-08-11
868,CHTR,Communication Services,Long Term,4.9665,$567.13,$488.28,"$2,425.04","$2,816.66","$26,604.70",10.59%,0.77,0.77,0.80,0.68,-0.18,-0.04%,$-0.87,-0.15%,$-3.74,-1.88%,$-45.51,-31.29%,$-758.88,2008-08-11
868,CMCSA,Communication Services,Long Term,105.0317,$24.94,$15.60,"$1,638.49","$2,619.49","$26,604.70",9.85%,0.63,0.77,0.80,-0.62,-0.18,0.13%,$2.20,0.57%,$9.42,7.00%,$114.63,116.67%,"$1,911.58",2008-08-11
868,DHR,Healthcare,Long Term,1.266,$528.61,$746.60,$945.20,$669.20,"$26,604.70",2.52%,0.83,0.77,0.80,-0.89,-0.18,-0.09%,$-0.81,-0.37%,$-3.48,-4.48%,$-42.33,-74.69%,$-705.96,2008-08-11
868,TMO,Healthcare,Long Term,1.9952,$333.67,$272.06,$542.81,$665.75,"$26,604.70",2.50%,0.70,0.77,0.80,-1.12,-0.18,0.07%,$0.38,0.30%,$1.64,3.67%,$19.95,61.28%,$332.64,2008-08-11
868,EQIX,Real Estate,Long Term,27.3001,$89.45,$124.39,"$3,395.86","$2,441.99","$26,604.70",9.18%,0.78,0.77,0.80,-0.02,-0.18,0.60%,$20.38,2.57%,$87.33,31.29%,"$1,062.56",521.81%,"$17,719.95",2008-08-11
868,DLR,Real Estate,Long Term,127.4859,$18.77,$21.69,"$2,765.17","$2,392.91","$26,604.70",8.99%,0.82,0.77,0.80,0.04,-0.18,0.65%,$18.04,2.80%,$77.31,34.01%,$940.55,567.24%,"$15,685.23",2008-08-11
869,VEA,Developed Markets ETF,Long Term,1756.873,$19.13,$10.38,"$18,236.34","$33,608.98","$251,551.10",13.36%,0.71,0.55,0.63,-0.16,-0.12,0.41%,$73.97,1.74%,$317.03,21.15%,"$3,857.25",375.63%,"$68,500.48",2007-07-13
869,VWO,Emerging Markets ETF,Long Term,118.5697,$281.13,$218.67,"$25,927.64","$33,333.49","$251,551.10",13.25%,0.63,0.55,0.63,-0.05,-0.12,-0.09%,$-22.48,-0.37%,$-96.36,-4.52%,"$-1,172.38",-80.30%,"$-20,820.25",2007-07-13
869,VOO,S&P 500 Index ETF,Long Term,2540.0813,$11.93,$10.77,"$27,356.68","$30,303.17","$251,551.10",12.05%,0.95,0.55,0.63,0.03,-0.12,4.81%,"$1,316.93",20.63%,"$5,644.00",251.01%,"$68,668.67",4457.71%,"$1,219,480.33",2007-07-13
869,EXR,Real Estate,Long Term,42.0842,$982.80,$516.36,"$21,730.60","$41,360.40","$251,551.10",16.44%,0.56,0.55,0.63,-0.32,-0.12,-0.08%,$-17.40,-0.34%,$-74.59,-4.18%,$-907.53,-74.17%,"$-16,116.78",2007-07-13
